sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MTREX	25.3956275684254	25.7448705665169	25.752800436994	25.7716085561704	25.6904797188988	25.7065458841475	25.3454848941217	25.0941743459198	25.4864657897454	25.3292872872923	25.6630670341196	25.3286218363448	25.6099072241944	25.6649254032086	25.3883615856245	25.378049530546	25.414292427149	25.6962837139181	25.2566053515532	25.818071509928
MTRF1	21.1749407979936	21.2324812853423	20.5263300706252	20.9566658615369	21.5449998702169	21.5977904871044	21.3809612727976	20.8438900964168	21.7584109138974	21.0311967065512	21.7427955787582	20.8339752257976	21.8885774844746	21.2845095233085	21.5631917169328	21.6399881921956	21.7201819543395	21.2601581561399	22.0097565224297	20.3868434415971
MTRF1L	19.3556713082757	20.3352023782214	19.4988780794911	19.920780618547	20.030092036617	20.8412442631071	20.2433153680719	20.4987067803572	19.5554085883394	20.2682680942335	19.7057188891896	20.0583150188132	19.6157856751284	20.2926448587842	20.2016044286477	19.6053458651079	20.0355325580385	20.9941051557918	20.9061284479185	19.8768575169517
MTRR	23.8850080963331	23.7144356882954	23.3489297562643	23.210744475107	24.1968405838305	23.8633006531792	23.8071042825239	23.4003669118568	23.2761747557932	23.6998323277098	23.4432777439731	23.9497709350345	23.6375472796261	24.0717161248584	24.1914014901874	23.6845921171954	23.6610439502204	23.5720362405022	24.2247201385753	23.4292859871195
MTSS1	22.7027406282561	23.1768032404155	23.2827621949783	22.491554115216	22.9083006825634	24.9709122732249	23.2101087697127	22.7638617294698	23.2539035189639	23.3842759642511	22.3939193369655	22.660443588314	22.3334236682859	24.4950477278967	22.6692323055425	22.5906688793061	22.6623275665491	22.0997647090415	23.381085057574	23.2044249544679
MTSS2	22.7497199572392	22.0471599888677	21.9703548005973	22.6422525567781	22.8571419064167	22.2520282880825	22.7235709515754	23.3102373798954	23.1881349670097	22.8450431344686	22.4175814297779	22.1651468100057	22.9706132890452	22.7226003199397	23.3868111128847	22.5938089140107	22.0369213450281	22.6406154604186	24.3159893791602	23.2806775135846
MTURN	23.2034488978887	22.6409562377743	23.3355407047235	22.1610041985412	23.0689254163102	23.5534374270881	23.3110949537479	22.6810267521927	23.5385205593348	22.8887349148819	22.6600341015227	22.571677109568	23.1722469216988	23.2969064294294	23.42521933045	22.845623597524	23.3758257193433	22.8891269482926	22.7773146800002	23.7539378418883
MTUS1	23.0543493069883	22.7429494008996	22.7506891106959	23.7868067525264	22.4404615125988	23.9349492044804	23.2511138367515	22.830863114603	23.1145408912962	23.2165233095218	23.2847055770762	22.5674985781095	22.3603597257727	23.6766747827069	21.7634074456722	23.442982226461	23.4199205578402	21.9676196362608	24.5755238446183	22.7770525807291
MTX1	24.561361311299	24.5947941472024	24.5402767072846	24.4952924010009	24.2177367144573	24.5837415906058	24.2168454717392	24.6159045373953	24.489425051162	24.1645593263159	24.8945649459344	24.3582855416938	24.1686911554658	25.0848753481858	24.4895076971943	24.4124892688141	25.1119304924884	24.71538845721	25.0385644121256	25.19434955902
MTX2	25.9625596678207	25.6879091882531	25.6945516842156	25.7483500195741	25.9309638055941	25.9230588019805	25.9184912762466	25.9904284714247	25.8865517958887	25.9458655290735	25.6215259772971	26.0514540793392	25.5731374098368	26.4968799811072	26.4426113340869	25.8185180081589	25.8779221126309	26.1657575657929	25.0160955136404	26.2855589729511
MTX3	24.9291419636293	24.8191518990486	24.7186676391319	24.0943649477644	24.9965166410164	24.6361430620327	25.2267739527261	24.8893912590549	24.6648285521734	24.5326209973613	24.6722934991155	24.0407736315693	24.435989562672	26.6042436375858	24.6657162744001	24.9210650613799	25.2510070936207	24.8605146099577	25.0189290145086	24.3134888475101
MUC1	25.724759829262	23.8636805274422	24.7530654770387	23.7304284939185	24.3367367721732	24.564123982258	24.8954434204831	25.5213188873766	23.4538572892388	23.8184766026008	26.1393993775325	24.9313491019321	24.9371592434018	24.3435632487866	23.9262714852574	25.7342419713095	23.9547770701132	22.99594813207	24.3084045873293	23.6396147948033
MUC16	21.4742753794022	20.3176545984459	21.5706370750947	21.6269921994581	22.3547494655327	22.0709493358293	21.9514130836939	21.1495920869081	21.2789110595889	21.8216200412391	20.524109911014	20.9848039901003	20.6174631623914	20.1914073246244	23.3703324216861	20.2313671967149	20.7149103587785	21.2090342322067	21.8746080007722	23.2557842203894
MUC2	22.8787845814676	22.4204700340534	22.5358829813847	22.7848971120878	22.6048682707979	22.1438897669331	21.6605695876332	26.0222997462203	23.4515936690866	19.8018722978961	19.0818387473903	19.2732665572371	19.3920721160567	19.2657635146383	19.8154289824572	19.5566965522039	19.456062466619	19.4051947016674	21.9243319526086	20.599557277656
MUC5AC	22.27113077963	22.3777296969306	22.7537414929914	22.9480182534286	22.7769504762983	27.2640762649593	22.9653374524192	23.2097009359439	22.676344198203	20.9145053672671	21.3095353173705	22.6865901460966	20.9994848910874	21.6432014328778	21.2910309656947	21.8956090879857	20.8257148892675	20.9515466500921	22.2905410378139	21.3812187076136
MUC5B	24.992256725192	26.667172340548	26.4895276327502	24.3161466921194	25.0035525259051	27.5151688985802	25.4562684369256	25.0546828361996	25.3305532110588	25.5171431750514	23.5318569442411	25.9757357431487	25.6090501422546	23.4892128827589	24.0679822523412	24.0779844046686	23.533211324472	23.5059659204123	25.4291218021295	25.1920722683753
MUC6	23.5573001562921	22.3444675818026	22.9626543297857	22.1205935358076	25.8761361152257	22.2634224088502	22.5200409649943	22.551514093186	22.8842289818947	21.490521820446	21.8205490013102	24.0767154088281	24.5476327059198	21.8528711557442	22.4728726573453	22.6115073725833	22.4767819085281	21.2453019335209	23.4160807604094	21.8810089695072
MUCL1	22.8287076522524	23.2676850139608	22.9117917402204	22.6135581956285	26.2495999168654	23.7010241958092	24.2913296976548	26.6802199548167	23.6323729171749	30.9516512258651	28.2085009808448	32.2655843019077	25.5373683720256	26.0808956219633	25.069726173317	26.9682745676704	25.2789305622201	25.8884688031241	25.474638364249	22.0380487307325
MUL1	21.3558977517497	21.1658294743441	21.0354424034897	20.899526545213	20.7737235009068	20.0170957661032	19.8821005467069	20.9700914781304	20.2879278986933	20.6993016097084	20.7983730594435	20.3244295211382	20.6250580468125	20.5619586843	20.7927244999975	20.7351066011382	20.8754355985064	20.7823615606755	21.0180425303287	20.685690301595
MUTYH	18.086607532063	18.5057671359514	18.1352591817784	19.0666155483032	17.9242878950292	17.9475882701678	17.7564212570487	17.9522268464623	17.9923225410073	18.1334728211779	18.7333912673681	17.7720466311624	18.5792993118664	18.7156717194544	18.5146355952555	18.3267434563504	18.5795788096884	19.1295974178504	20.1559423564356	17.7585776951051
MVB12A	24.4989217915078	24.0387933164867	24.3967867868805	24.2137959182711	24.5377190478898	24.3940703181334	24.3754266163403	23.7424834811657	24.3926451629742	24.3759496680765	24.1502798707654	24.4147800381628	24.4717006249562	23.661592910281	24.2066713708379	24.3169992018308	24.0373260991457	24.5686986131776	23.4294495018003	24.6034340207741
MVB12B	21.0746907262534	21.1682385243066	21.0880124242741	21.1863533651177	21.1286388995789	21.0531881298052	21.2547820122742	21.4130116142315	21.2721353543563	22.5180628408009	21.0424775423458	21.430888116614	21.6180429207282	22.1698694369154	22.1138649450788	21.6849767135306	21.1133230869584	21.6092234158463	20.5044002459496	21.1050743401694
MVD	24.2640946758111	24.5252882373408	24.7402126030179	24.4427394113226	24.3792220442138	25.5094326121565	24.311819619996	25.7176064881326	25.4366096827908	24.5755635835706	24.5490807552411	25.3745257443071	24.9934703524025	24.1526885456299	25.0783297873034	25.1646037628268	25.0440346400869	24.3023284404479	24.768351625895	26.1997904516536
MVK	24.7678930244728	24.2913795722374	24.6092176297462	23.8158661773823	24.079198526114	25.0872670990267	24.3323772287046	25.244565665167	23.9144496789516	24.4517462281936	23.9024099776632	25.6291304521741	23.9462941403602	24.7069999232227	23.5246794453651	24.6469418355768	24.3012793739435	24.2662626710396	24.7728127107165	24.4237382643542
MVP	28.8728117915635	27.5616642956052	28.0591956428086	27.6944512726044	28.6774309102	28.2166177708701	28.8251283471038	28.69860458857	27.989013364477	28.4361327146326	28.4541248796957	28.4231534828591	28.7318665732557	28.736565148561	28.2070206367961	28.2740009687775	28.2030379516268	27.7088642161729	28.5063981062107	27.6267625020957
MX1	27.408620966885	28.5741272579219	28.2435636647654	29.4988290221352	27.0226191871215	26.8886165761723	26.4562780739938	26.9016517037811	26.9917517380339	26.2057063501261	25.8591504795826	27.1068528703491	25.9634599604071	26.4219613915043	27.6165061544664	28.6867713675684	25.8494112017259	26.2205509242868	26.3012035708304	27.499726757951
MX2	26.5425815505879	26.7244615204419	26.3871046587167	27.9947638127769	26.6326106266627	25.9382224190569	26.0637427431549	26.3538712535019	26.2044010508203	26.2736661947558	25.6853309040087	26.3077796304284	25.7758435443917	25.6197781896061	25.9755667455689	26.6888773225693	24.9694848467084	25.3744785401115	25.8776518281704	26.5827458189718
MXRA5	27.5971096637769	26.6222194464956	26.8993803326871	26.2837751073046	27.6377858054793	26.8330792831759	27.902241899812	27.5310086480968	27.7357795980469	26.7169381633699	27.5242308295755	27.0004669450141	27.9841100223686	26.5333466183253	27.3941864158304	27.4285117092261	26.1878422533792	27.4597145080883	27.2061070678172	26.5141586320247
MXRA7	24.2303807406512	23.2450453077348	23.3444697290409	23.3179490120961	24.1571928936477	23.6999783612921	24.6997883484472	24.6445023919043	24.2309959089165	24.6133400617053	24.4450201074072	23.0129568565344	24.4263912388949	23.5468858020932	24.806907757136	23.7291077313205	23.5260178430415	24.4018614138648	24.570621570529	23.1897213295091
MXRA8	23.4649593115478	21.935327906488	22.2632099257778	22.3070642101328	22.7102075953087	21.928864606014	22.9042020531507	22.7648278839985	22.1988567247264	22.4061118213658	23.7331335475026	21.3612479607689	23.2188168227343	22.1470767955736	22.4152409358049	22.3884226773706	21.8479852118416	21.9772773762881	23.500924453702	21.4403256057831
MYADM	21.4585790238419	22.3072106900169	22.6727789299744	21.2978389822075	21.506037906176	21.4355933358537	21.8364559989185	23.5028953636106	22.6235801360232	22.4283161027383	22.6505706588538	22.0765765656208	22.5445128464473	22.2561301610727	21.651147723983	22.958278540446	21.708738358204	22.1937076909986	21.7831380478332	21.8634001064723
MYBBP1A	25.3688237209528	25.3683315623727	25.4814665745647	26.7240398823357	25.2133287575991	25.0468568897778	24.7573903066457	25.5281574602382	26.0065414483986	24.6069256529327	25.190709768645	25.4993737822026	25.0787208269273	25.4293171068679	25.3512310768355	24.8221430311923	25.3294826425887	25.6770803921583	24.8981804669764	26.1593904023363
MYCBP2	26.2559413681402	25.7987085927297	26.0474134032539	25.831888740611	26.0905615793771	25.8313862158184	25.8942002934381	25.761529776381	26.0090052130202	25.9678565948658	25.3639659245566	26.936070441021	25.9796651407731	25.7263687658115	25.6571476739808	25.6581585122872	25.4152777245185	25.8891619910951	26.2623025727639	26.4092844424506
MYD88	25.1407214033456	24.8030246086689	24.8196562578439	25.033805361964	24.9588780164876	24.6985841976692	24.9977081974747	24.7722803027763	24.8219386887667	24.5972875736456	24.9990870424987	24.9948004350209	24.8669387060547	24.3246543946768	24.711006147958	24.8769851131953	24.8595153763625	24.8615950663444	24.8714466963212	24.8549001310399
MYDGF	28.0851085533197	27.7952810049002	27.6443731989199	28.1134236908402	28.439515489447	28.3460791242145	28.5955907988077	28.3669233873671	28.3236834966751	28.7011221726781	27.8104334290274	29.2669491794754	28.3772184394851	27.8240139908759	28.153664165927	28.4842188428195	28.3309730372636	27.8195437244616	28.4227966073472	28.3746138438322
MYEF2	26.0822542054683	26.0295753593469	25.996354664377	24.4654613262979	25.8713575140157	24.6916951380105	25.90286753185	26.2442110331126	26.1669403786998	25.4088391984256	24.4729420779307	23.7720355071061	24.1442370046516	26.3464437791658	25.644581883256	25.3898955753098	26.845394276333	24.9771608141493	24.0811199412054	24.6462172660773
MYH10	29.0677610741762	27.8925954785625	28.3335245792651	28.497110993691	28.3122707679395	28.3216458213086	28.7040424649297	28.5455755777716	28.6518648790969	29.0955840425183	28.6342628048393	28.2024039905421	28.7462045663628	28.9904043804453	28.5706149661804	28.2960875282152	28.2603843129366	28.4307044585287	28.1163999883702	28.35000864933
MYH11	27.0994446228082	25.1417046889856	26.1963433210456	25.2909426340031	26.7580014407939	26.3453800055869	26.9954562018635	27.0569219274118	26.7954695955792	29.0363905499415	26.6443784864884	26.2455729085301	26.9154361701393	27.2273749485451	26.4062845931684	26.3946391074018	26.0671887475041	27.1779582710482	27.553323188718	25.6329796785719
MYH14	27.1488392433441	26.3337659964275	26.1582625577133	27.0494817001539	25.8890698639536	26.5865107168648	26.3140823745928	27.6244296044129	26.0975576831921	25.0792395243923	27.3281985420557	24.73895345282	25.4527054500166	25.9638710549484	26.41902593689	27.4712219108224	26.2809959313311	26.0617506401534	26.8223363842569	25.9810725927226
MYH9	31.1090977651502	30.2886360109319	30.5219067285552	30.1697063714756	30.7953917066151	30.572281624182	30.8752051803175	30.9936499790814	30.8319392959219	30.3987861047437	31.1070658665407	30.8323875228561	31.0342361154874	30.3598607355655	30.7642573195959	30.6435838135532	30.3533422588438	30.6061282814502	30.7092048597218	30.828310471794
MYL12A	19.7716172602914	19.2342709712499	19.714703888972	18.7274379120726	19.8904476061238	19.5430176869962	19.602334323904	19.350635003106	19.4396877049629	19.7081792484829	19.5104566044268	19.3538621490485	19.8414612029273	19.4345078935474	20.0008095410904	19.1641435097921	18.1133021439479	19.1177326931228	19.6349560302221	19.137775420704
MYL12B	21.0068522104828	20.2933218905192	20.5675642843571	20.2106478792268	20.7979479161439	20.6905605391209	20.8109357625391	20.8086058793206	20.6377575536481	21.0163733681639	20.6818347186132	20.7033161166047	20.9779683773666	20.9508644770025	20.6857768960535	20.5262346527651	19.6693843564551	20.5511976821874	19.2070436223126	21.1147751596542
MYL4	21.1932036985108	21.0797232539716	21.8828658109764	20.6889565647326	20.90162617409	20.9346356773284	21.4439702507466	21.3659846316413	21.9348234817833	21.3387521939218	21.6319371670975	20.0905059385674	22.3027790188969	21.8414261361201	21.6868739488629	20.7145099405327	20.9704857551707	21.2500454024309	20.4895813389242	21.122427388414
MYL6	31.3492032797213	30.5476244430502	30.5402425515477	30.5765571564399	31.2615720619399	31.1730128924643	31.5886897887554	31.2688699921264	31.3175338760932	31.5001908269044	31.3105255485391	31.3335542566495	31.5208984694052	30.9973194426911	31.4266097998232	31.2151587488725	30.6583791673632	31.2705841878334	30.1800925358751	31.2630466246007
MYL6B	23.9109009574125	23.0929457918959	23.1066990292414	23.6104175671289	23.7419493511406	23.0652104618938	24.3052569663145	22.9613438056999	23.777436971147	24.3822705148515	23.5156403006291	23.5190765787865	24.0542567244456	24.174269990523	23.7357001983111	23.379642163771	23.7710613770755	24.4923531935253	24.220255644516	23.2766809808033
MYL9	28.2361282622102	26.9059863831588	27.2233953566681	26.5967458264504	28.0920579163863	27.5757092365427	28.596093068344	27.7768228901217	28.161156501415	28.665862491347	28.4640925121294	27.9997427104195	28.4782083747801	27.6252239391636	27.9363716735529	27.8755949186689	26.8064924857668	28.0403132283457	26.8245029843933	27.8140686592803
MYLK	27.0486464119143	25.9849467148923	26.3421811507969	25.8670991863712	27.0466007614506	26.427599274869	27.2887483503611	26.7144647196401	26.5603776271832	27.7885011195321	26.3301738800401	26.5097590879008	27.0164906467261	26.4794189985155	26.4738249051904	26.3298980781679	25.6010008756714	26.6955954076632	26.944219336945	26.2305957219514
